CitizenID,SocialSecurity,HealthcarePlan,UnemploymentBenefits,DisabilityBenefits
3235,True,None,True,False
3236,True,None,True,True
3237,True,Plan A,True,False
3238,False,None,True,False
3239,False,None,False,False
3240,True,Plan C,True,True
3241,True,None,False,False
3242,True,Plan C,True,False
3243,False,Plan A,False,True
3244,False,Plan A,True,True
3245,True,Plan A,False,True
3246,True,Plan B,False,True
3247,False,Plan A,False,True
3248,False,None,True,True
3249,True,Plan B,False,False
3250,True,None,True,False
3251,True,Plan B,True,False
3252,False,None,False,True
3253,False,Plan B,False,True
3254,True,Plan A,False,True
3255,True,None,True,False
3256,True,Plan A,True,False
3257,True,None,True,True
3258,False,Plan B,True,True
3259,True,Plan B,True,True
3260,False,Plan A,False,True
3261,True,Plan B,True,True
3262,False,None,False,False
3263,False,Plan C,True,False
3264,False,Plan A,True,True
3265,False,Plan C,True,False
3266,True,Plan A,True,False
3267,False,Plan B,False,False
3268,True,Plan C,False,True
3269,False,None,False,True
3270,True,Plan A,False,False
3271,True,Plan B,False,True
3272,False,Plan B,False,False
3273,True,None,True,False
3274,False,Plan B,False,False
3275,True,Plan C,False,True
3276,True,Plan C,False,True
3277,True,None,False,False
3278,False,Plan B,False,False
3279,False,Plan A,True,False
3280,True,Plan B,False,False
3281,False,Plan C,False,True
3282,False,Plan B,False,False
3283,False,Plan C,False,False
3284,False,Plan B,False,False
3285,True,None,True,False
3286,True,Plan B,True,False
3287,False,Plan C,True,True
3288,True,None,True,True
3289,True,None,True,False
3290,False,Plan B,False,False
3291,True,None,True,False
3292,True,None,False,True
3293,True,Plan B,True,False
3294,False,None,False,False
3295,False,Plan C,True,True
3296,False,Plan B,True,False
3297,True,Plan B,True,False
3298,False,None,True,False
3299,False,Plan A,False,True
3300,True,Plan B,False,True
3301,True,Plan C,True,True
3302,False,Plan C,False,False
3303,True,Plan A,True,False
3304,True,Plan C,False,True
3305,True,Plan C,False,False
3306,True,None,False,False
3307,True,Plan C,False,True
3308,True,Plan B,True,True
3309,True,Plan C,False,False
3310,True,Plan B,True,False
3311,False,None,False,True
3312,False,Plan C,True,False
3313,True,Plan A,True,False
3314,True,Plan C,False,True
3315,False,Plan C,False,True
3316,False,Plan C,False,False
3317,True,Plan A,False,True
3318,True,Plan A,True,True
3319,True,Plan C,True,True
3320,False,None,False,True
3321,False,Plan A,False,False
3322,False,None,True,True
3323,False,Plan B,False,False
3324,True,None,True,False
3325,True,Plan A,True,True
3326,True,None,True,True
3327,True,Plan A,True,True
3328,False,Plan A,True,True
3329,False,None,True,True
3330,True,None,True,True
3331,False,Plan B,True,True
3332,True,Plan C,False,True
3333,True,Plan A,True,False
3334,False,None,True,False
3335,False,None,True,False
3336,False,Plan C,False,False
3337,False,Plan C,False,False
3338,False,Plan B,True,True
3339,False,None,True,False
3340,False,None,False,False
3341,False,Plan A,False,False
3342,True,Plan B,False,False
3343,False,Plan B,False,False
3344,True,None,False,False
3345,True,Plan C,True,True
3346,False,None,True,False
3347,False,None,True,True
3348,False,Plan B,True,True
3349,True,None,False,False
3350,False,Plan B,True,True
3351,True,None,False,False
3352,True,Plan A,True,False
3353,False,Plan B,False,True
3354,True,Plan C,True,False
3355,True,None,True,True
3356,False,None,False,False
3357,True,Plan C,False,True
3358,False,None,True,False
3359,True,None,False,False
3360,True,Plan A,True,True
3361,True,None,True,True
3362,True,None,True,False
3363,True,Plan A,False,False
3364,False,Plan B,False,False
3365,False,Plan A,True,True
3366,False,None,True,False
3367,False,None,False,False
3368,False,Plan B,False,True
3369,True,Plan B,True,False
3370,True,Plan A,True,True
3371,True,Plan A,False,False
3372,True,None,False,True
3373,True,Plan B,True,False
3374,True,Plan C,True,False
3375,True,None,False,True
3376,True,Plan B,False,True
3377,True,Plan C,False,True
3378,False,Plan A,True,True
3379,True,Plan C,True,False
3380,False,None,False,False
3381,False,None,True,True
3382,False,Plan C,True,True
3383,False,Plan A,True,True
3384,False,Plan B,False,False
3385,False,Plan B,False,False
3386,True,None,False,False
3387,True,None,True,False
3388,True,None,False,False
3389,False,None,False,True
3390,True,None,False,False
3391,True,Plan A,False,False
3392,True,Plan C,False,False
3393,True,Plan B,False,True
3394,True,Plan A,False,False
3395,True,Plan A,False,True
3396,True,Plan A,False,True
3397,True,Plan C,False,True
3398,False,None,True,False
3399,False,Plan A,False,False
3400,True,Plan B,True,True
3401,False,Plan A,False,False
3402,False,Plan C,True,False
3403,True,Plan B,True,True
3404,False,None,True,True
3405,False,None,True,False
3406,False,Plan B,True,False
3407,False,Plan A,False,True
3408,False,None,True,False
3409,True,Plan B,False,False
3410,True,Plan B,False,True
3411,True,Plan A,False,False
3412,False,Plan A,False,False
3413,True,None,False,False
3414,True,Plan A,False,False
3415,True,Plan A,False,False
3416,True,Plan B,True,True
3417,True,Plan A,True,True
3418,True,Plan A,False,True
3419,False,Plan B,False,True
3420,False,Plan B,True,False
3421,True,Plan B,True,False
3422,True,Plan C,True,True
3423,False,None,True,True
3424,True,Plan C,False,False
3425,False,None,False,True
3426,True,None,True,True
3427,True,Plan A,False,True
3428,True,None,False,True
3429,False,Plan B,False,False
3430,False,None,False,True
3431,False,Plan C,False,False
3432,False,None,False,False
3433,True,Plan A,False,False
3434,True,Plan C,True,False
3435,False,Plan B,False,True
3436,True,None,False,True
3437,True,Plan A,False,True
3438,True,Plan B,False,True
3439,True,Plan A,True,True
3440,False,Plan A,True,False
3441,True,Plan A,False,False
3442,False,Plan A,True,False
3443,True,Plan A,False,False
3444,True,Plan A,False,False
3445,True,None,False,True
3446,False,Plan B,False,True
3447,False,Plan C,False,False
3448,True,None,False,False
3449,False,Plan A,True,False
3450,False,Plan B,True,False
3451,False,Plan C,True,True
3452,True,Plan C,True,False
3453,False,Plan B,False,False
3454,False,Plan A,False,False
3455,False,None,True,True
3456,True,Plan C,True,True
3457,False,Plan A,False,False
3458,True,None,False,True
3459,False,Plan A,False,True
3460,True,Plan B,False,False
3461,True,Plan C,True,False
3462,False,Plan B,True,True
3463,True,Plan B,True,False
3464,False,Plan C,False,True
3465,True,Plan B,True,False
3466,False,Plan C,False,True
3467,False,Plan A,False,False
3468,True,Plan B,False,True
3469,False,Plan B,True,True
3470,True,None,False,False
3471,False,None,False,True
3472,False,None,True,False
3473,False,None,False,False
3474,True,Plan C,False,True
3475,False,Plan A,False,False
3476,False,None,False,True
3477,True,None,True,False
3478,True,Plan A,False,True
3479,False,Plan B,True,True
3480,False,Plan C,False,True
3481,False,Plan A,False,False
3482,True,Plan A,False,False
3483,False,None,True,True
3484,True,Plan B,True,False
3485,True,Plan C,True,True
3486,True,None,True,True
3487,False,Plan C,False,True
3488,False,Plan A,True,True
3489,False,Plan C,True,False
3490,True,Plan C,False,True
3491,True,Plan B,False,False
3492,False,Plan B,False,True
3493,False,None,True,True
3494,True,Plan A,True,False
3495,True,Plan C,True,False
3496,False,Plan C,False,False
3497,False,None,False,True
3498,True,Plan B,False,True
3499,True,None,True,True
3500,True,Plan B,True,False
3501,False,Plan B,False,True
3502,False,Plan C,True,False
3503,True,Plan C,False,False
3504,True,Plan C,True,False
3505,True,None,True,True
3506,False,None,False,False
3507,True,Plan C,False,False
3508,True,Plan C,False,True
3509,True,Plan B,True,False
3510,False,None,False,True
3511,True,None,False,True
3512,True,None,False,False
3513,True,Plan C,False,False
3514,True,None,True,False
3515,False,Plan C,True,True
3516,False,None,True,False
3517,False,None,False,True
3518,False,Plan C,False,False
3519,True,Plan C,False,False
3520,False,None,False,False
3521,True,Plan B,False,False
3522,False,Plan A,True,False
3523,False,None,False,True
3524,False,Plan B,True,True
3525,True,Plan A,True,False
3526,False,None,False,True
3527,False,None,True,True
3528,False,None,True,True
3529,True,None,False,True
3530,False,Plan A,False,True
3531,False,Plan B,True,True
3532,True,None,True,False
3533,False,Plan A,True,False
3534,True,Plan A,False,False
3535,True,Plan B,False,True
3536,False,None,False,True
3537,True,Plan C,False,True
3538,True,Plan A,True,False
3539,True,None,False,False
3540,False,Plan C,True,True
3541,False,Plan C,True,True
3542,True,Plan A,False,True
3543,True,Plan C,False,True
3544,True,Plan B,False,True
3545,False,Plan C,False,True
3546,True,None,True,True
3547,False,Plan A,False,True
3548,False,Plan C,True,False
3549,False,None,True,True
3550,False,Plan C,True,True
3551,False,Plan C,False,True
3552,False,Plan A,True,False
3553,True,None,False,True
3554,True,Plan C,False,True
3555,False,Plan B,True,True
3556,False,None,False,True
3557,True,Plan A,False,True
3558,False,Plan A,True,True
3559,True,Plan B,True,False
3560,True,None,False,False
3561,True,Plan B,True,False
3562,True,Plan B,False,True
3563,False,Plan C,False,False
3564,False,Plan A,False,False
3565,True,Plan B,False,True
3566,True,Plan C,False,True
3567,False,Plan C,False,False
3568,True,Plan B,False,True
3569,True,None,False,True
3570,False,Plan C,True,True
3571,True,Plan B,True,True
3572,True,None,True,True
3573,False,None,True,True
3574,True,Plan B,False,False
3575,True,None,True,True
3576,False,None,True,True
3577,False,Plan B,True,True
3578,False,Plan B,True,True
3579,True,Plan A,False,True
3580,True,Plan A,True,True
3581,True,Plan B,True,False
3582,True,Plan A,True,True
3583,True,Plan B,True,True
3584,False,Plan C,True,True
3585,True,Plan A,True,True
3586,False,Plan A,True,False
3587,False,None,False,False
3588,True,Plan B,False,True
3589,False,None,True,False
3590,False,Plan C,False,False
3591,False,None,True,False
3592,False,Plan C,True,True
3593,False,Plan C,True,False
3594,True,Plan A,False,True
3595,False,Plan B,False,True
3596,False,Plan C,True,True
3597,False,Plan B,True,False
3598,False,Plan B,True,True
3599,True,Plan C,False,True
3600,True,Plan B,True,False
3601,True,None,False,False
3602,False,Plan B,False,False
3603,True,Plan C,True,False
3604,True,Plan C,True,True
3605,False,Plan A,False,False
3606,False,Plan B,True,False
3607,True,None,False,True
3608,True,Plan A,True,True
3609,True,Plan B,False,True
3610,False,Plan B,True,False
3611,False,Plan A,True,False
3612,False,None,False,False
3613,False,Plan B,True,False
3614,True,None,False,False
3615,False,None,True,False
3616,True,Plan B,True,False
3617,True,Plan C,False,False
3618,False,Plan B,False,False
3619,True,Plan A,True,True
3620,True,Plan B,True,False
3621,False,Plan A,False,True
3622,False,Plan B,False,False
3623,False,Plan C,True,True
3624,True,Plan B,True,True
3625,True,Plan C,True,True
3626,False,Plan C,True,False
3627,False,None,True,False
3628,False,Plan A,True,True
3629,True,Plan C,False,True
3630,False,None,False,True
3631,False,Plan C,True,True
3632,True,Plan B,True,True
3633,True,Plan B,True,True
3634,True,None,False,False
3635,True,None,False,False
3636,False,Plan C,True,True
3637,True,Plan A,True,True
3638,False,None,False,True
3639,False,None,True,False
3640,False,Plan A,True,False
3641,True,None,True,True
3642,False,Plan B,False,True
3643,True,Plan A,True,True
3644,False,Plan A,True,False
3645,True,Plan B,False,False
3646,True,Plan C,False,True
3647,False,Plan C,True,True
3648,False,Plan A,True,False
3649,True,Plan A,False,True
3650,False,Plan B,True,True
3651,False,Plan A,True,True
3652,False,Plan A,True,False
3653,True,None,False,False
3654,False,Plan C,True,False
3655,False,Plan B,True,True
3656,False,None,False,False
3657,False,Plan B,False,False
3658,True,Plan B,True,True
3659,True,Plan A,True,False
3660,True,None,False,False
3661,True,Plan C,False,False
3662,True,Plan C,True,True
3663,False,Plan C,False,True
3664,False,Plan A,True,False
3665,True,Plan A,True,True
3666,True,Plan C,False,True
3667,True,Plan C,True,False
3668,True,None,False,False
3669,False,Plan B,True,True
3670,False,Plan C,False,True
3671,False,Plan B,False,False
3672,False,Plan A,True,True
3673,False,Plan C,False,True
3674,True,Plan B,False,True
3675,True,Plan B,True,True
3676,True,Plan B,True,False
3677,False,None,False,False
3678,True,Plan A,False,True
3679,False,Plan C,False,False
3680,True,Plan A,True,True
3681,True,Plan A,False,False
3682,True,None,True,False
3683,True,None,True,True
3684,False,None,False,False
3685,False,Plan A,False,False
3686,True,Plan B,True,True
3687,False,Plan B,True,True
3688,False,Plan B,False,False
3689,False,Plan B,True,False
3690,False,Plan A,False,False
3691,False,Plan B,False,True
3692,False,Plan C,True,False
3693,False,Plan B,False,False
3694,True,Plan C,False,False
3695,True,None,False,True
3696,True,Plan C,False,True
3697,True,Plan C,True,False
3698,True,None,True,False
3699,False,Plan C,True,False
3700,False,Plan B,False,True
3701,True,Plan A,True,False
3702,False,Plan B,True,False
3703,False,Plan A,True,True
3704,False,Plan A,True,True
3705,False,Plan B,True,False
3706,False,Plan C,False,False
3707,True,Plan C,True,False
3708,False,Plan A,True,True
3709,True,Plan B,False,False
3710,False,Plan C,True,False
3711,False,Plan B,True,True
3712,True,Plan B,False,False
3713,True,Plan B,False,True
3714,True,None,True,False
3715,True,Plan C,True,True
3716,True,None,False,False
3717,False,Plan A,False,False
3718,True,None,True,True
3719,True,Plan A,True,False
3720,False,Plan B,False,True
3721,True,Plan A,True,True
3722,False,Plan A,False,False
3723,True,None,True,True
3724,False,Plan A,True,True
3725,False,Plan A,False,False
3726,True,Plan B,False,False
3727,False,Plan B,True,False
3728,False,Plan C,False,False
3729,True,Plan C,True,True
3730,False,Plan C,False,True
3731,True,Plan A,False,True
3732,True,None,False,False
3733,True,None,False,True
3734,False,Plan A,True,True
3735,False,Plan B,True,True
3736,True,Plan B,False,True
3737,False,Plan B,False,True
3738,True,None,True,False
3739,True,Plan C,False,True
3740,False,Plan C,True,False
3741,True,Plan B,True,True
3742,True,Plan B,False,True
3743,True,Plan A,False,True
3744,True,None,True,True
3745,False,Plan B,True,True
3746,False,Plan C,False,True
3747,False,Plan C,True,False
3748,False,Plan A,True,False
3749,False,Plan A,True,False
3750,False,None,False,True
3751,True,Plan C,False,False
3752,True,Plan B,True,True
3753,True,None,False,True
3754,True,None,False,True
3755,True,Plan C,True,True
3756,True,None,False,True
3757,True,Plan C,True,False
3758,True,Plan C,True,False
3759,False,Plan B,True,False
3760,True,Plan A,False,True
3761,True,None,False,True
3762,True,Plan B,True,True
3763,False,Plan B,False,False
3764,False,None,True,True
3765,True,Plan B,True,False
3766,False,Plan C,True,False
3767,False,Plan B,True,False
3768,False,None,True,False
3769,True,Plan C,True,True
3770,False,Plan C,False,False
3771,True,Plan C,False,True
3772,False,None,False,True
3773,True,Plan B,True,False
3774,False,Plan A,False,True
3775,False,Plan C,False,False
3776,True,Plan C,False,False
3777,True,None,False,False
3778,False,Plan A,True,True
3779,False,Plan A,False,True
3780,False,Plan C,False,True
3781,True,None,True,False
3782,True,Plan A,False,False
3783,False,Plan B,True,False
3784,False,Plan C,False,False
3785,True,Plan C,False,False
3786,False,Plan B,True,False
3787,False,Plan B,True,True
3788,False,Plan B,True,False
3789,True,Plan C,False,False
3790,True,Plan B,False,False
3791,True,Plan B,False,False
3792,False,Plan A,False,True
3793,False,None,False,False
3794,True,None,False,False
3795,True,None,True,False
3796,False,None,True,True
3797,False,Plan B,False,True
3798,True,Plan C,True,False
3799,True,None,False,False
3800,True,Plan A,True,True
3801,False,Plan B,True,True
3802,True,Plan C,False,True
3803,False,Plan A,False,False
3804,True,Plan A,False,False
3805,True,Plan C,False,False
3806,False,Plan C,False,False
3807,False,None,True,True
3808,True,None,True,True
3809,True,Plan C,False,False
3810,False,Plan C,True,True
3811,False,Plan A,True,False
3812,False,Plan A,True,True
3813,True,Plan A,False,False
3814,True,Plan B,False,False
3815,True,Plan A,True,True
3816,False,None,True,True
3817,True,Plan A,False,False
3818,True,Plan B,True,True
3819,True,Plan B,True,False
3820,False,None,False,True
3821,True,None,False,False
3822,True,Plan B,True,True
3823,True,Plan A,True,False
3824,True,Plan A,False,False
3825,False,None,False,True
3826,False,Plan B,True,False
3827,True,None,False,False
3828,False,None,False,False
3829,True,Plan B,True,True
3830,False,Plan A,True,True
3831,True,Plan B,True,True
3832,True,None,False,False
3833,True,None,True,False
3834,True,Plan C,True,False
3835,True,Plan A,True,False
3836,False,Plan B,False,False
3837,False,Plan B,False,True
3838,False,Plan B,True,False
3839,True,Plan B,True,False
3840,True,None,True,False
3841,False,Plan B,True,False
3842,False,Plan C,False,False
3843,False,Plan C,False,False
3844,False,Plan C,False,True
3845,False,Plan C,False,False
3846,True,Plan A,True,False
3847,False,None,True,True
3848,False,Plan B,False,False
3849,False,Plan C,True,True
3850,False,None,True,False
3851,True,None,False,True
3852,False,None,False,False
3853,False,Plan C,True,False
3854,True,Plan B,True,False
3855,False,Plan B,False,False
3856,False,Plan C,True,False
3857,True,Plan C,True,False
3858,True,Plan B,False,False
3859,False,Plan B,False,False
3860,True,Plan C,True,False
3861,True,Plan A,False,True
3862,False,Plan B,True,False
3863,False,Plan B,True,True
3864,True,Plan A,True,False
3865,False,Plan C,True,False
3866,True,Plan A,True,True
3867,True,Plan A,True,False
3868,True,None,True,True
3869,False,Plan A,True,True
3870,True,Plan A,False,False
3871,False,Plan A,False,False
3872,True,None,True,True
3873,False,Plan B,False,False
3874,True,Plan C,False,True
3875,True,None,True,False
3876,False,None,True,True
3877,False,Plan B,False,False
3878,False,Plan C,False,True
3879,True,Plan A,True,False
3880,False,Plan B,False,True
3881,False,None,True,True
3882,True,Plan C,True,False
3883,False,None,False,False
3884,False,Plan A,True,False
3885,False,Plan C,True,True
3886,False,Plan A,False,True
3887,False,Plan B,False,False
3888,True,None,False,True
3889,False,None,False,False
3890,True,Plan C,False,True
3891,True,None,True,False
3892,True,Plan A,True,False
3893,True,Plan A,False,True
3894,False,Plan C,False,False
3895,False,Plan B,False,False
3896,False,None,False,False
3897,False,Plan B,False,True
3898,True,Plan B,False,True
3899,False,Plan C,True,True
3900,False,None,False,True
3901,True,None,False,False
3902,False,None,True,True
3903,False,Plan A,False,True
3904,True,Plan A,True,True
3905,False,None,False,False
3906,False,Plan C,False,False
3907,False,None,True,True
3908,False,None,False,True
3909,False,Plan C,False,False
3910,True,Plan B,False,True
3911,True,Plan B,True,False
3912,False,Plan A,False,True
3913,False,None,True,True
3914,False,None,True,False
3915,False,Plan B,True,False
3916,True,Plan C,False,False
3917,False,Plan C,False,False
3918,False,None,False,True
3919,False,Plan B,True,True
3920,True,Plan B,True,False
3921,True,Plan A,True,True
3922,True,None,True,False
3923,False,Plan A,True,True
3924,False,Plan A,True,False
3925,True,Plan C,False,False
3926,False,Plan B,False,False
3927,False,Plan A,False,False
3928,True,Plan C,True,False
3929,True,None,False,False
3930,False,Plan A,True,True
3931,False,Plan C,True,False
3932,False,Plan B,False,False
3933,True,Plan B,True,False
3934,True,Plan C,True,False
3935,False,None,True,False
3936,False,Plan B,False,True
3937,True,None,False,True
3938,False,Plan A,True,True
3939,True,None,False,True
3940,True,None,True,True
3941,False,Plan B,False,True
3942,True,Plan B,False,False
3943,True,None,True,False
3944,True,None,True,True
3945,False,Plan C,False,True
3946,True,Plan B,False,False
3947,True,Plan A,True,False
3948,False,None,True,False
3949,True,None,True,True
3950,True,Plan B,True,False
3951,False,None,False,False
3952,False,Plan C,True,False
3953,False,Plan B,True,True
3954,False,Plan B,False,True
3955,True,Plan B,True,True
3956,False,Plan C,True,False
3957,False,Plan C,False,False
3958,True,Plan B,True,False
3959,True,Plan C,True,True
3960,True,Plan C,False,True
3961,False,Plan B,True,False
3962,False,Plan B,False,True
3963,True,Plan C,True,False
3964,False,None,True,True
3965,True,None,False,True
3966,False,Plan B,False,True
3967,False,Plan A,True,False
3968,False,Plan A,True,True
3969,False,Plan B,True,True
3970,True,Plan C,False,False
3971,False,None,False,False
3972,False,Plan B,False,False
3973,False,None,True,True
3974,False,None,False,False
3975,False,Plan C,False,False
3976,False,Plan A,False,True
3977,True,None,False,True
3978,False,Plan C,False,False
3979,True,Plan A,False,False
3980,True,Plan C,True,False
3981,True,None,True,True
3982,True,Plan C,True,False
3983,False,Plan B,True,False
3984,False,Plan A,True,True
3985,True,Plan B,False,False
3986,False,Plan A,False,True
3987,False,Plan B,True,True
3988,False,None,False,True
3989,True,Plan A,True,False
3990,True,Plan A,False,True
3991,False,Plan A,False,False
3992,False,Plan B,False,False
3993,False,Plan C,False,False
3994,True,Plan C,True,False
3995,False,Plan A,False,False
3996,True,Plan C,False,True
3997,True,Plan B,True,True
3998,False,Plan B,False,False
3999,False,Plan B,True,False
4000,False,Plan C,True,True
4001,True,Plan B,False,True
4002,True,Plan C,False,False
4003,False,Plan A,True,False
4004,False,Plan C,True,False
4005,False,Plan C,True,True
4006,False,Plan B,False,True
4007,False,Plan C,True,True
4008,True,Plan B,False,True
4009,False,Plan C,True,True
4010,True,Plan B,True,False
4011,False,Plan A,True,True
4012,False,Plan B,True,True
4013,True,None,True,False
4014,False,None,False,False
4015,True,Plan C,True,True
4016,True,Plan B,True,False
4017,True,Plan B,True,True
4018,True,Plan A,False,True
4019,True,Plan C,True,False
4020,False,Plan B,False,False
4021,False,Plan A,True,True
4022,False,Plan A,False,True
4023,True,Plan A,False,True
4024,True,None,True,False
4025,True,Plan A,False,False
4026,False,Plan C,True,False
4027,False,Plan B,False,True
4028,True,None,True,False
4029,True,Plan B,True,True
4030,False,Plan A,False,False
4031,False,Plan B,True,False
4032,True,Plan C,False,False
4033,True,None,True,False
4034,False,None,False,True
4035,True,Plan C,True,True
4036,False,Plan B,False,False
4037,False,Plan B,False,True
4038,True,None,False,True
4039,True,Plan C,False,False
4040,False,Plan A,False,True
4041,False,None,True,True
4042,True,Plan B,False,False
4043,False,Plan C,False,True
4044,True,Plan A,True,True
4045,False,None,True,False
4046,False,None,False,True
4047,True,Plan A,False,True
4048,False,Plan C,False,True
4049,True,Plan C,False,True
4050,False,Plan C,True,True
4051,True,Plan A,True,True
4052,True,None,True,True
4053,False,Plan A,False,True
4054,False,Plan B,False,True
4055,False,Plan A,False,True
4056,False,Plan B,False,True
4057,False,None,True,False
4058,False,None,False,True
4059,False,None,True,False
4060,True,Plan C,False,True
4061,True,Plan C,True,True
4062,True,None,True,True
4063,True,Plan A,True,False
4064,False,Plan B,False,True
4065,True,Plan B,False,True
4066,False,None,True,True
4067,True,Plan A,False,False
4068,False,Plan A,False,False
4069,True,Plan B,True,False
4070,False,None,False,False
4071,False,Plan B,False,False
4072,False,Plan C,True,True
4073,True,Plan A,False,False
4074,False,None,False,True
4075,False,Plan A,False,False
4076,False,None,False,False
4077,False,None,True,True
4078,False,Plan A,True,True
4079,True,Plan A,False,False
4080,False,Plan A,True,False
4081,False,None,False,False
4082,True,None,True,False
4083,True,Plan B,True,True
4084,True,Plan A,False,True
4085,True,Plan C,True,False
4086,True,Plan B,True,False
4087,False,Plan A,True,False
4088,True,Plan A,False,False
4089,True,Plan B,False,True
4090,True,None,False,True
4091,False,Plan B,True,False
4092,True,None,True,False
4093,True,Plan A,False,True
4094,False,None,True,False
4095,True,Plan B,True,False
4096,True,None,False,False
4097,False,None,False,True
4098,False,Plan C,True,True
4099,False,Plan B,True,False
4100,False,Plan B,True,False
4101,True,Plan B,True,False
4102,False,Plan B,False,True
4103,False,Plan C,True,False
4104,False,Plan C,False,True
4105,False,Plan B,False,True
4106,True,None,False,False
4107,False,Plan A,True,True
4108,True,None,False,True
4109,True,Plan A,False,False
4110,False,Plan B,True,False
4111,True,Plan B,True,False
4112,False,Plan B,True,True
4113,False,Plan A,False,True
4114,True,None,True,False
4115,True,Plan B,True,True
4116,False,Plan B,False,True
4117,False,Plan B,True,False
4118,False,Plan B,False,True
4119,True,Plan B,False,False
4120,True,Plan A,True,True
4121,True,Plan B,True,False
4122,True,None,True,True
4123,True,Plan C,True,True
4124,True,Plan A,False,True
4125,False,Plan B,True,False
4126,True,Plan B,True,True
4127,True,Plan C,True,False
4128,False,Plan A,True,True
4129,True,Plan B,True,False
4130,True,Plan C,True,True
4131,False,Plan B,False,True
4132,False,Plan B,False,False
4133,True,Plan C,False,True
4134,True,Plan B,True,True
4135,True,Plan B,False,False
4136,False,None,True,True
4137,True,Plan A,True,True
4138,False,None,False,False
4139,False,Plan B,False,True
4140,True,Plan A,False,False
4141,True,Plan A,False,False
4142,True,Plan B,True,True
4143,False,None,False,False
4144,False,None,True,False
4145,True,Plan A,False,True
4146,True,None,False,False
4147,True,Plan B,True,False
4148,False,Plan C,False,True
4149,True,None,True,False
4150,True,None,True,True
4151,False,Plan B,True,False
4152,True,Plan B,False,False
4153,True,Plan A,True,False
4154,True,Plan B,True,True
4155,True,Plan C,True,True
4156,True,None,False,True
4157,True,None,True,False
4158,True,Plan B,True,True
4159,False,Plan A,True,True
4160,True,Plan B,False,True
4161,True,Plan A,False,False
4162,True,Plan B,False,False
4163,True,Plan C,False,True
4164,True,Plan C,False,True
4165,False,Plan A,False,True
4166,True,Plan A,False,False
4167,True,Plan A,False,True
4168,True,Plan B,True,True
4169,True,Plan B,False,False
4170,True,Plan C,True,True
4171,True,Plan A,False,False
4172,False,Plan A,True,True
4173,True,Plan A,False,True
4174,False,Plan A,False,True
4175,True,Plan A,False,False
4176,True,Plan B,False,True
4177,True,Plan A,False,False
4178,True,None,False,True
4179,False,None,True,True
4180,True,None,False,False
4181,False,Plan B,True,False
4182,True,Plan B,True,False
4183,True,Plan A,False,False
4184,False,None,False,False
4185,False,None,True,False
4186,False,Plan B,True,True
4187,True,None,False,False
4188,False,None,False,False
4189,True,Plan B,False,False
4190,True,Plan B,False,False
4191,False,Plan B,False,False
4192,False,Plan B,False,False
4193,True,None,False,True
4194,True,None,False,True
4195,True,Plan B,True,False
4196,True,Plan A,True,False
4197,True,Plan A,True,False
4198,True,Plan B,False,True
4199,True,None,False,False
4200,True,None,True,False
4201,True,None,False,False
4202,False,Plan C,False,False
4203,False,Plan B,True,True
4204,False,Plan B,False,True
4205,True,Plan B,False,True
4206,True,Plan A,False,True
4207,True,Plan A,True,True
4208,True,Plan A,True,False
4209,False,None,False,True
4210,False,Plan C,True,True
4211,False,Plan B,True,True
4212,True,Plan B,True,False
4213,False,Plan A,False,True
4214,False,None,False,False
4215,False,None,False,True
4216,False,Plan C,True,False
4217,False,Plan A,False,True
4218,False,Plan B,False,True
4219,False,Plan B,True,False
4220,False,Plan A,True,False
4221,False,Plan C,True,True
4222,True,Plan A,False,False
4223,False,Plan A,True,False
4224,True,Plan C,False,True
4225,True,Plan B,False,True
4226,True,Plan A,True,False
4227,True,Plan C,True,True
4228,True,Plan A,False,False
4229,True,None,True,True
4230,False,Plan C,False,True
4231,True,Plan C,True,False
4232,False,Plan B,False,True
4233,False,Plan A,False,False
4234,False,Plan C,False,False
4235,True,Plan A,False,True
4236,False,Plan A,True,True
4237,True,Plan A,True,False
4238,False,Plan A,True,False
4239,False,Plan B,False,False
4240,True,None,True,True
4241,False,None,True,False
4242,False,Plan A,False,True
4243,True,None,False,True
4244,True,Plan C,False,False
4245,True,Plan B,False,True
4246,False,Plan A,True,True
4247,True,Plan A,True,True
4248,False,None,True,True
4249,True,Plan B,False,True
4250,False,Plan A,True,True
4251,True,Plan C,True,True
4252,True,None,False,False
4253,True,Plan B,False,False
4254,False,Plan C,True,False
4255,False,Plan B,False,True
4256,False,Plan A,True,True
4257,False,Plan A,True,True
4258,False,Plan C,False,False
4259,False,Plan A,False,True
4260,True,None,False,True
4261,False,None,True,True
4262,False,Plan C,False,False
4263,True,Plan B,True,True
4264,True,None,False,True
4265,False,Plan A,False,True
4266,True,Plan C,True,False
4267,True,Plan B,True,False
4268,False,Plan C,True,True
4269,False,Plan B,True,True
4270,True,Plan B,True,False
4271,True,None,True,False
4272,False,Plan C,True,False
4273,False,Plan B,False,False
4274,True,None,False,False
4275,True,Plan A,True,False
4276,True,Plan B,True,True
4277,False,Plan A,True,True
4278,True,None,True,False
4279,True,Plan A,True,False
4280,False,Plan B,False,True
4281,False,Plan A,False,False
4282,False,Plan B,True,True
4283,True,Plan C,False,False
4284,False,Plan C,False,False
4285,True,None,True,False
4286,False,Plan C,False,False
4287,False,Plan B,True,False
4288,False,Plan A,True,True
4289,False,None,True,False
4290,False,Plan A,False,True
